% # columns="iter, evals, sigma, 0, fitness, xbest" seed=929001, Sun Oct  7 15:45:48 2018, <python>{}</python>
1 15 0.9467898032062867 0 25.425211199999996 0.9353032046276596 0.4043440220962221 0.06221428409014248 0.6517144899024013 0.7256043290319693 0.13636055882700737 0.6789381427434221 0.5837717499966798 1.9537034568974945 -1.8990776841709183 -0.11226529381806129 -0.2001228487236087 0.7829478899504445 0.35782771440422895 1.7009203612718404 -0.020655507422074924 -0.4815849338266349 0.5718648333445153 0.01861142560542635 0.24131086684142444 -1.3550962795876875 -0.16719427612943974 -0.24317635546199037 0.27538206308061125 0.0092685271315494 -1.1758247755141416 -0.4134301018857506 -0.04128688609089201 -0.09332730853663883 0.6410873011235925 -0.8103711732128672 1.3173492753404263 -0.41063636944695203 -0.7123499357447256 -0.4504773416137602 0.383002877710398 0.9732769684670972 0.6143866576231112 0.1790212506602924 1.341802805428302 1.226157647816925 0.012253070275003122 1.5073579156124415 -2.2739235609158173
2 30 0.9080047396038136 0 25.4314102 -0.08464491468635327 2.0722002257942043 0.49521176609090134 0.07002777908831918 1.4383529450090125 -0.7455524049357047 -1.0818107934058045 0.8919364311090372 1.7973044592996938 -1.4792849624304298 -1.1007106784326597 0.18045737809344495 1.7384932851748778 0.651424224520959 0.7681151947289191 0.2415051619299124 -0.1961753725676276 0.2557142912407771 -1.2205160745466543 -0.15864417893030475 -0.29732413834600874 0.5577087668793368 0.10932324803310117 -0.2247910815247141 -0.4320051682814746 0.503742288907645 -0.6216990132351289 -1.0017400146865951 0.029644703403729322 2.0424812700209674 -0.7683221366801617 0.7396615332895252 1.193426541932202 -2.4170272158192714 -1.807431777887436 0.6537262973614723 -1.025234877489057 -0.015925969193478773 -0.5669794242021822 0.33878202172427596 -0.14079082514109148 -0.6827509059377126 1.6121391366683289 -1.1365938819655976
3 45 0.8707301690458346 0 25.422218100000002 -0.004194180424893293 1.2521645725802055 -0.31303563235491627 -0.5986373494887858 0.6530957264662084 -1.7929514959728143 -0.6729964186386863 1.2910593070179173 1.8541021074617574 -0.6094487428118563 -2.099978531603183 -1.2709438588874906 0.8427876952486053 -0.894495674610174 1.6028178707282934 -0.5197798099192024 -0.5916015147197885 -1.5129157190861156 -1.5254826107744763 -0.6460828753529179 -1.794539872246875 -1.646571036228244 -0.3956309182658765 0.5286062941236984 -0.9398348337013274 -0.32064291009251195 -1.1511905908589066 -1.7134711524706878 0.4708718704626988 1.4755562549667025 -1.500973501572628 0.19689632260693657 0.2220389234361465 -0.6377291523261314 0.3765929857341241 0.4591723250569696 -0.31743388042944637 -1.014994324055321 1.5741329026208617 0.9192036442145683 -0.6045533822795901 0.20666958506558503 0.0914924693050243 -0.29989839173327826
4 60 0.843501538743915 0 25.391441999999998 -1.0054665058565047 0.10908356373117356 -0.6301994897880335 -0.026974784904859744 -0.748012899866936 -1.430125760160246 -0.31432530172961476 1.3736111617663913 2.05880280645831 -1.4410484041453202 -2.1647397173752654 -0.43929286965583825 0.7107778443437788 -0.687934679004306 -0.2845730728062388 -0.1846425231325664 0.1965403740062618 -0.6531397879236231 -2.3219483777135412 1.2470365036698952 -1.7690323201348939 -1.795609470325389 1.252596965571243 -0.6157058986019772 -0.6470843464309038 0.9364191359727285 -0.17731656556902775 -0.3383654561049506 1.708441496445533 1.8800406388557094 -0.807727908036882 0.729226856640508 0.695534327088395 -0.3637955726036698 0.837328114466104 -0.7005733861051584 0.23312972652055253 0.3076484446055314 0.20800196044575184 1.2435963939403312 -0.9027127436611966 -0.7001883603460604 0.21395260088501467 -2.19299479266238
5 75 0.8196872779293723 0 25.3982014 -1.0835160171387974 0.8869001354296165 0.264076557854756 -1.0474571255055767 1.065854427060637 0.13153468691264547 0.4600139490721947 -0.6885412761219551 0.8733545074263394 0.07417952639083358 0.41211104504818863 -0.8751300600348636 1.6660835433088172 -0.04446650793849616 -1.6043846370046628 -0.42585870651180735 -1.8848815262785052 0.43599846917979607 -1.4462729136240375 0.41642541502529884 -1.3287914624341683 -1.8077357722555352 0.8372286433602463 -0.01375096608917209 -1.5771663761420565 1.273976036510378 -0.23178833811624602 -2.573287565827302 -0.29782013422447273 1.5510639118378464 -1.62406674341268 1.337302197766939 2.223323917430621 0.01858879481625203 1.6411729759988907 0.6349561050884142 0.7158782221685178 0.3193127490976374 0.4989654242218612 2.1565518815026152 0.8781005082705523 -0.3051115339618671 0.46655812920587997 -1.9563602741536992
6 90 0.8018522114317571 0 25.189771199999996 -0.43626505574457164 0.8544532988719031 -0.1271122687758292 -1.908163297627183 0.7026337323565937 1.1499990317402726 0.17651276224074408 1.1390747501312335 1.3988326558419133 -0.9720540164301037 -2.0650260944442804 1.0776756971491073 2.9121579562191435 -0.9067193442690802 -0.13797201374745915 -0.06714325904420304 0.5437952571266129 0.31270298314963707 -1.9000512141883301 0.2550294614578806 -2.399429688356009 -0.5760473271579309 -0.9412296858707766 -0.6409241153333098 -1.1213255865888603 2.420514195073258 0.19540620169443312 0.15616578471674547 0.7264237069159843 2.4412359139724344 -2.1677511371629237 0.6659738769292256 1.3810168325816248 0.6728269915246338 0.308216879061521 1.5100340201551252 -0.6194401945894433 1.1010831227101774 0.09792675819329832 -0.9154879187910185 1.2085694934260869 0.2562014014266351 1.1741093023349185 -2.535441522699311
7 105 0.7849578279580057 0 25.459681799999995 0.80263284923962 0.14922819037649326 -0.6462465463405759 -2.184198533750022 1.1386706801572968 0.3342651528830604 0.009771576544227667 0.23596521850323982 -1.4693793653146587 -1.122139899716816 -1.3284265580471535 0.011746886502352893 2.752139177380236 -0.2822362003356714 0.0790265637015205 0.6065095745939734 -0.45869778912653936 -0.9264127758444662 0.06067039232865046 1.3026929734385018 -2.7067225023278727 -0.5051715274204024 0.4809667494773071 0.3972484227378872 0.6351230180085796 1.4683342646846607 -0.2467899876440776 0.16935288427299477 0.6282575934894227 1.7386756099966671 -0.8156946214250839 0.8330744323702959 1.0082039904847004 -1.9223884284910082 1.6314066708354498 0.9831254728109928 -0.6289507936413608 0.5334750881411718 0.5742381637531109 -0.7684600528556951 0.46339028003636057 -1.5342678412168285 -0.3584144057214477 -2.649175228723558
8 120 0.7756889043577203 0 25.406207199999994 -1.6460000690222127 2.2746940177420547 -0.5734465003021663 -1.7565491214085232 0.9919204701818598 0.8983006518508249 1.7879331830836418 1.4669415079998038 1.450522291912387 -1.0067814801777173 -1.5822702064513443 0.8750143353904509 3.091836357279913 -0.5271243085185531 -0.06751103731389052 -0.1712704886793699 -0.7018742781296156 -1.6632741480758697 -1.044651673924329 -0.5270451452987366 -0.26923565871046384 -1.0679675902722205 -0.9415000851038713 0.533409769076596 -2.0318475361901527 1.32023476926539 0.0002707183685164427 -0.33828665253868323 0.9774718770276605 1.4215093618626529 -0.2362136506860001 -0.5890133769113644 2.9327332952624134 -1.2471845616757886 0.8895115580185127 1.7563234227239095 1.057761849981104 0.07274543736150074 -0.742627625158941 -0.9217036203210691 -1.120591370793616 -1.1733365449396147 -0.009406581112998663 -2.239557247737676
9 135 0.7722946454590353 0 25.4478333 -0.7203884832919629 1.2944806587782898 -0.17881464321650875 -1.9623722355814426 0.12736477457016238 0.6895628631174632 0.03759580593571016 0.24782128229078115 0.9633707193673979 -1.3105351640183938 -0.5833855763184957 0.30004420448234576 2.5407082927566496 -1.0680809710698012 -0.8141638464291604 0.22395411102116886 -0.6670126559181975 -3.4237030494562757 0.024950084800973493 -2.3854610579168507 -1.4986053736664697 -0.9219171445077256 -0.7823615215760007 1.871836578574959 -2.2304688577104095 0.37710322892324266 -0.19392591060776745 0.9860175606926567 0.23019268669690504 1.7922125256480697 1.507128707925609 0.7711615827878094 -0.5750513987042623 -0.7650807055878148 0.9443609637337211 0.9156534382386652 -0.8691593056156184 0.35395143773280224 -0.9575052976734888 -2.087459068662973 -0.45366828235613216 -0.7160307520902687 0.6556437307918568 -2.445547131449556
10 150 0.7769963124604036 0 25.3471953 -0.12474585046318426 1.0658998741083454 -0.17873631674321266 -2.6578858225617736 0.6401450241539417 0.4645392892702825 1.6101265427051132 2.50562924866228 0.9395984234384056 -0.7820130123388931 -2.4029085114963245 0.7110817430704417 0.8814517612969401 0.1261225020541608 -0.05792769949726939 0.29693199370202555 -0.8738767535832738 -2.7217314153818197 1.2879454138042399 -1.0469425042318086 -2.1519747773019615 1.1290962768780792 -0.6141421153874143 1.1356024746652307 -0.7498032545501963 0.8498174425117992 -0.8390052026047242 0.5548535531933052 -0.03710538825646789 0.8716588462580409 0.5913264036071016 1.0459082064716563 0.7160350829334295 -1.4999390501757586 0.22750761962621546 1.2969006244283343 -0.7414472370332269 0.10576663094575639 -0.762124120513575 -2.0284971426019376 -2.0548888101373386 -0.7992452421393789 0.08055353940054044 -2.9713971415062486
11 165 0.7787198922699109 0 25.3158109 -0.8712410025795674 2.655360894081542 -0.953613904198396 -2.1645768315360736 1.8804285486180785 -0.16957923005535164 1.2557933640703287 1.3739361804359298 1.333937890722405 -1.2350815470015912 -2.8592455516793334 0.5513823024165141 2.192230341691077 0.1167233606314565 -0.10633635007519791 0.23203504609828302 -1.000205372636133 -0.7523540234915624 1.9660112541230177 -0.44411183259008136 -1.564728317985133 0.4510958338270542 -1.4204087915305137 1.607773546764148 -0.2575790666867471 1.6923338923400157 0.35516926835233387 1.1559749250463047 1.1340614444334602 1.3385793432493946 1.1458058568036622 0.06561848330656539 0.8587831206910413 -0.7066646110136224 1.0626593189927853 0.6533705703784447 0.17022073874341626 0.7377237460824816 -0.24353165980714664 -3.1623898649480924 -1.1600069604362644 -1.900186607387794 -0.4767476044020996 -2.0480606401934
12 180 0.7839718111256605 0 25.38052069999999 -1.4127230207545605 1.3403486014202373 0.245525334910565 -1.7758694655093537 -0.25388558512785586 0.49442425072790697 0.058058926973799 0.39929097109252 0.07302578388338454 -0.3209663858915369 -1.5921883020119065 0.5635123348327113 1.276404425577116 -1.2713852801687313 0.07393823809357553 0.4788532408969322 -1.852246390660586 -1.7178050776131237 0.47400425227262855 -1.1034150287687088 -1.9268039760422981 -0.06690439422684463 -0.8929176177244126 1.2558629239634032 -0.367406996355727 1.0483035418171338 -0.6621845979715465 0.2932525129650942 1.1987346839475959 1.5360044012617402 1.620414852448896 0.5554350714897602 -0.0704124615286324 -0.9180577634539863 0.7919172179658119 1.8034517158221068 0.1264344048336733 0.26285934024979957 -1.277063867440772 -2.8896312754795392 -3.0816264999325993 -0.8674528205905725 -0.3129444060460124 -2.1784333467637906
