% # columns="iter, evals, sigma, 0, fitness, xbest" seed=638180, Sun Oct 14 21:38:38 2018, <python>{}</python>
1 8 0.9524182527721942 0 19.720780700000002 -1.4249575731127424 0.47337251168731503 1.0673936704203717 -0.8401681264505225 -0.018565879080749737 0.9597170815995063 -0.8997381716084311 0.39589548505985306 -0.7611235798631262 0.014969682267928311 0.47048183041973696 0.5631258187145525 0.9345343728376962 -0.15699375498243645 -0.006238868557938091 -0.37571853282309076 -0.37156388724105593 -1.4685905100296075 -1.3907935474405109 -2.0943940715052127 -0.7919313722851822 -0.261752232851175 1.2727800925564423 -1.5131967586050121
2 16 0.9425798685846998 0 19.598109099999995 -2.710203076597251 0.4004432565258954 2.7636389270472725 1.185024779907124 -2.20733869444921 3.094836762357109 -1.5487999007720399 2.5499059660299213 0.1493565134815982 0.8290244501711483 0.26559680997962287 -0.34795009884370776 -0.6947966652089655 -0.705969263696504 -0.8482647472046634 -0.048041081709755185 -1.3575072972950877 1.1075310998690326 -0.7689676239766331 -2.2951872592321196 -1.0634281079792847 0.1230375839557883 1.2759879745945535 -0.3909108591153355
3 24 0.9328343168055162 0 19.618295499999995 -2.495629789494932 1.5071756318546101 0.920560104787162 2.3125723275521937 -1.7446707323806974 1.971946173287495 -0.8827300716320887 1.9757376385300651 0.038727584891863426 -0.27385148952613564 1.343953756978744 -0.8707422158387401 -0.13326867788745683 -1.6764027519432365 -0.35348981790808287 0.09986852612626822 -0.014267855239977534 -0.643142990762163 -2.2885322048720766 -0.5514562238385534 -0.9708669507610033 2.545931575418406 1.483427067908649 -1.3182988000405935
4 32 0.9421753730735735 0 19.510706800000005 -2.0572348122289466 1.0493666043775265 1.1561765576137486 3.5973541687197974 -1.1042985993861885 1.909258201151587 -0.6078368178309074 2.7963067872354737 0.6744047478422558 -0.8565416140488384 1.2384741067751621 -1.3431327289603368 1.316912451111328 -2.4716514709509525 -1.1437637433891528 -0.554786947689704 -1.2732079070049336 -0.10671547792870503 -0.6275141197412857 -1.8454994642433034 -0.23889329313982358 2.1363222479766266 0.41574329082955996 -1.7125809963956082
5 40 0.9661154672613018 0 19.503818399999997 -3.1890101280804144 0.8761401872920833 1.868593297130419 2.3759501391848756 -2.8365953938002315 1.3370693261840692 0.7385063964112109 5.136347130457763 -0.7286350873319466 0.307348855872583 1.009094151724263 -1.650564674387815 -0.1506403372802147 0.12402610282950466 -2.58494241362949 0.028556534946449053 -1.6179038190983803 -0.3854039290776163 -1.9571753279862847 -2.9578929251437933 -2.085324033045925 4.0334041461051005 1.3783419004772806 -3.1295595154143556
6 48 1.007619516380685 0 19.3845553 -2.8800990298631266 1.7272455580720787 0.5364094027600023 2.5908313397419627 -3.269099865895128 1.1748493203903547 0.06591092643273322 4.518592370967749 -0.08155840188254426 0.972456122503381 3.0609779185590025 -0.6333298645153 -1.9990973770839304 -0.40403322625568105 -3.275681320201919 -0.5307514451845567 -1.140766124517648 -1.4009687658226426 -1.2754848836629664 -3.2972137364749994 -2.9166459478692794 2.8702109462034673 1.0254192089402379 -3.38079515599728
7 56 1.0208584764227713 0 19.4361104 -3.839782606614501 -0.03155893416685873 1.622589259733646 0.45603232129497107 -1.2225449491272615 2.7879145638649305 1.4809357226736908 3.1587846416193512 -0.2827416200063024 1.5276116958364607 2.7045101499470583 0.914285140012588 -0.22185067524563962 -2.192168638177769 -0.11388598005121064 -0.8141008188517187 -2.100860906199042 0.15621823779784694 -4.227695468196934 -2.2919536035011774 -3.7889307974643476 2.130708959585591 -0.6109293641065076 -2.8303513387291517
8 64 1.0365902585151316 0 19.4579791 -5.803665771123671 -0.4477820930625619 1.0724942512701001 4.270341502772703 -3.234637631512971 2.1176006149865905 1.4610537489754587 4.646947254321662 -0.1512412985643562 0.4903811292613772 3.266615695800489 -2.355419397266033 -0.49496783374935654 -1.7278951284940662 -0.6636243263563267 1.918934584195883 0.6528970134569845 -0.005621697262006786 -1.9926348979290665 -2.810708500221434 -3.002841377013434 2.036339546214738 -1.2510079064877693 -4.347236766535138
9 72 1.0462494221072403 0 19.717358700000002 -5.2525530944957755 -1.0819019090936548 0.7432106403693848 1.7726948654190915 -3.1721096129426214 2.7073414827968874 1.8986634278604302 2.517767955823233 -0.6079577591980476 -0.7289892797904545 4.089807259430248 -1.953575413688415 -0.7464913384139105 -3.0314488823746304 -2.0203560222423067 0.3912268966379149 -2.51516938361891 -0.5377258595838266 -2.726968364176641 -0.9288928997507946 -2.742437806648918 1.6895754455778111 -0.8942405667659783 -4.003800937724797
10 80 1.0682289843827 0 19.4741227 -6.603814180787314 0.2085133977066585 1.2586884781601353 0.8559929493124603 -2.5494231873140123 2.8688572068621054 0.398992700886865 4.87508795831832 -0.3704564607953481 -2.1726875842832403 5.39577105884784 -0.8891143701069666 -2.5152911569077814 -2.3746164013652904 -1.2769177236349782 1.706218275540841 0.6614571381013585 0.9394894168865615 -2.8209189391298914 -1.7607136430152512 -1.9040015022072536 3.231400174178174 -1.6849137145776212 -4.568505889145726
